Date,Precipitation,Tmean,Mean Sunshine Hour,Latitude,Month,Year,PET,WB,SPEI-1,SPEI1_lead30,SPEI1_lead60,SPEI1_lead90
2015-10,5.5,14.94526372443488,6.559956942949408,26.98321944,10,2015,48.72957327824174,-43.22957327824174,0.7715169796265565,0.756999534889733,0.749400484283427,0.7756743662472062
2015-11,0.0,14.90668729817008,6.441765339074274,26.98321944,11,2015,49.38975014800098,-49.38975014800098,0.756999534889733,0.749400484283427,0.7756743662472062,0.7727471766131531
2015-12,0.0,14.86811087190527,6.323573735199139,26.98321944,12,2015,49.37155088751535,-49.37155088751535,0.749400484283427,0.7756743662472062,0.7727471766131531,0.8484722573957151
2016-01,7.5,14.8289020452099,6.203444564047363,26.98321944,1,2016,48.8106817850915,-41.3106817850915,0.7756743662472062,0.7727471766131531,0.8484722573957151,0.8369363677114691
2016-02,2.7,14.79095801937567,6.08719052744887,26.98321944,2,2016,48.77221120312149,-46.07221120312148,0.7727471766131531,0.8484722573957151,0.8369363677114691,1.104644055519813
2016-03,28.6,14.75301399354144,5.970936490850376,26.98321944,3,2016,48.73669508286662,-20.13669508286662,0.8484722573957151,0.8369363677114691,1.104644055519813,1.081886180799247
2016-04,22.5,14.71443756727664,5.852744886975242,26.98321944,4,2016,48.70083430117259,-26.20083430117259,0.8369363677114691,1.104644055519813,1.081886180799247,1.139702411982308
2016-05,215.8,14.67586114101184,5.734553283100107,26.98321944,5,2016,48.66769893279638,167.1323010672036,1.104644055519813,1.081886180799247,1.139702411982308,0.9973810325102
2016-06,185.1,14.63728471474704,5.616361679224974,26.98321944,6,2016,48.63725137434061,136.4627486256594,1.081886180799247,1.139702411982308,0.9973810325102,1.06594698049465
2016-07,266.8,14.59870828848224,5.498170075349838,26.98321944,7,2016,48.60945292155432,218.1905470784457,1.139702411982308,0.9973810325102,1.06594698049465,0.9374583649870062
2016-08,106.1,14.55949946178687,5.378040904198062,26.98321944,8,2016,48.58116808745683,57.51883191254316,0.9973810325102,1.06594698049465,0.9374583649870062,0.7614119798389426
2016-09,166.4,14.52092303552207,5.259849300322927,26.98321944,9,2016,48.55854658793621,117.8414534120638,1.06594698049465,0.9374583649870062,0.7614119798389426,0.7541109977124785
2016-10,66.7,14.48234660925726,5.141657696447793,26.98321944,10,2016,48.53845187630098,18.16154812369902,0.9374583649870062,0.7614119798389426,0.7541109977124785,0.747442049096351
2016-11,0.0,14.44377018299246,5.023466092572659,26.98321944,11,2016,48.52084145352264,-48.52084145352264,0.7614119798389426,0.7541109977124785,0.747442049096351,0.7733670503326071
2016-12,0.0,14.40519375672766,4.905274488697525,26.98321944,12,2016,48.50567202827286,-48.50567202827286,0.7541109977124785,0.747442049096351,0.7733670503326071,0.9585044659893214
2017-01,0.0,14.36598493003229,4.785145317545748,26.98321944,1,2017,47.95730059725837,-47.95730059725837,0.747442049096351,0.7733670503326071,0.9585044659893214,0.9035546594032661
2017-02,0.0,14.32867330462863,4.670828848223897,26.98321944,2,2017,47.92487293019944,-47.92487293019944,0.7733670503326071,0.9585044659893214,0.9035546594032661,1.06091792814698
2017-03,79.6,14.29136167922497,4.556512378902045,26.98321944,3,2017,47.89500331190537,31.70499668809462,0.9585044659893214,0.9035546594032661,1.06091792814698,1.010926001151971
2017-04,47.9,14.25278525296017,4.43832077502691,26.98321944,4,2017,47.86172104928761,0.03827895071238885,0.9035546594032661,1.06091792814698,1.010926001151971,1.084089595099047
2017-05,162.8,14.21420882669537,4.320129171151776,26.98321944,5,2017,47.83109261010944,114.9689073898906,1.06091792814698,1.010926001151971,1.084089595099047,1.083523571425177
2017-06,114.3,14.17563240043057,4.201937567276642,26.98321944,6,2017,47.80308150020211,66.49691849979789,1.010926001151971,1.084089595099047,1.083523571425177,1.032945532865689
2017-07,188.4,14.13705597416577,4.083745963401507,26.98321944,7,2017,47.77765013076444,140.6223498692356,1.084089595099047,1.083523571425177,1.032945532865689,0.8408598794126895
2017-08,187.5,14.0978471474704,3.96361679224973,26.98321944,8,2017,47.75171693042162,139.7482830695784,1.083523571425177,1.032945532865689,0.8408598794126895,0.765507703703985
2017-09,132.6,14.0592707212056,3.845425188374596,26.98321944,9,2017,47.7313266345922,84.8686733654078,1.032945532865689,0.8408598794126895,0.765507703703985,0.7584784345551144
2017-10,23.4,14.0206942949408,3.727233584499462,26.98321944,10,2017,47.71339713873739,-24.31339713873739,0.8408598794126895,0.765507703703985,0.7584784345551144,0.7519258071946004
2017-11,0.0,13.982117868676,3.609041980624327,26.98321944,11,2017,47.69788707393583,-47.69788707393583,0.765507703703985,0.7584784345551144,0.7519258071946004,0.7887128418138508
2017-12,0.0,13.94354144241119,3.490850376749193,26.98321944,12,2017,47.6847542801631,-47.6847542801631,0.7584784345551144,0.7519258071946004,0.7887128418138508,0.8771029719373687
