Date,Precipitation,Tmean,PET,SPEI-1,SPEI-1_lead30,SPEI-1_lead60,SPEI-1_lead90,SPEI-6,SPEI-6_lead30,SPEI-6_lead60,SPEI-6_lead90,SPEI-9,SPEI-9_lead30,SPEI-9_lead60,SPEI-9_lead90,SPEI-12,SPEI-12_lead30,SPEI-12_lead60,SPEI-12_lead90
2000-06,159.7,16.54833333333333,98.17322646714936,1.053226325376931,1.084322227728868,0.9984699373829181,1.027551041500408,,,,,,,,,,,,
2000-07,197.0,18.25801707779886,89.57201014751368,1.084322227728868,0.9984699373829181,1.027551041500408,0.5561724196131534,,,,,,,,,,,,
2000-08,143.4,19.62907969639469,89.25989364357063,0.9984699373829181,1.027551041500408,0.5561724196131534,0.7893475596004449,,,,1.005452668260493,,,,,,,,
2000-09,145.8,17.33583333333333,77.08274130914025,1.027551041500408,0.5561724196131534,0.7893475596004449,0.821228862859995,,,1.005452668260493,0.937479136356646,,,,,,,,
2000-10,3.8,13.33548387096774,57.61307572674416,0.5561724196131534,0.7893475596004449,0.821228862859995,0.9450776930601555,,1.005452668260493,0.937479136356646,0.8480244132663232,,,,,,,,
2000-11,9.8,9.070833333333333,37.57428016977848,0.7893475596004449,0.821228862859995,0.9450776930601555,0.970522582058013,1.005452668260493,0.937479136356646,0.8480244132663232,0.8271887423508448,,,,0.9693809636836873,,,,
2000-12,4.2,6.314516129032258,24.96950578560699,0.821228862859995,0.9450776930601555,0.970522582058013,0.9551697330252515,0.937479136356646,0.8480244132663232,0.8271887423508448,0.7552780432287728,,,0.9693809636836873,0.9464548327083259,,,,
2001-01,28.7,4.883870967741935,18.31170031989212,0.9450776930601555,0.970522582058013,0.9551697330252515,0.8841944921835877,0.8480244132663232,0.8271887423508448,0.7552780432287728,0.848129120001585,,0.9693809636836873,0.9464548327083259,0.8905358744152938,,,,
2001-02,45.40000000000001,6.544642857142857,24.3940709353217,0.970522582058013,0.9551697330252515,0.8841944921835877,0.9328856351686465,0.8271887423508448,0.7552780432287728,0.848129120001585,0.8975123904760387,0.9693809636836873,0.9464548327083259,0.8905358744152938,0.8699647332962445,,,,0.9466374804775959
2001-03,50.7,8.903225806451612,33.01038239959529,0.9551697330252515,0.8841944921835877,0.9328856351686465,1.073863103824727,0.7552780432287728,0.848129120001585,0.8975123904760387,0.9892820466860903,0.9464548327083259,0.8905358744152938,0.8699647332962445,0.8919047523429824,,,0.9466374804775959,0.9535790954654402
2001-04,40.2,12.57333333333333,46.84605219292634,0.8841944921835877,0.9328856351686465,1.073863103824727,0.9307970026347173,0.848129120001585,0.8975123904760387,0.9892820466860903,0.9856304874189329,0.8905358744152938,0.8699647332962445,0.8919047523429824,0.9301245022320866,,0.9466374804775959,0.9535790954654402,0.9086203404533175
2001-05,84.7,16.85322580645161,63.84143562195178,0.9328856351686465,1.073863103824727,0.9307970026347173,0.9829044991278617,0.8975123904760387,0.9892820466860903,0.9856304874189329,0.9894512567852122,0.8699647332962445,0.8919047523429824,0.9301245022320866,0.9586884494523955,0.9466374804775959,0.9535790954654402,0.9086203404533175,0.9038325655994977
2001-06,181.9,19.36666666666667,75.9213185714009,1.073863103824727,0.9307970026347173,0.9829044991278617,0.7490986433656877,0.9892820466860903,0.9856304874189329,0.9894512567852122,0.9491359592797957,0.8919047523429824,0.9301245022320866,0.9586884494523955,0.9527209525716026,0.9535790954654402,0.9086203404533175,0.9038325655994977,0.8334784674204565
2001-07,108.9,20.77903225806451,82.9174888911773,0.9307970026347173,0.9829044991278617,0.7490986433656877,0.6828802896815016,0.9856304874189329,0.9894512567852122,0.9491359592797957,0.9138563430727347,0.9301245022320866,0.9586884494523955,0.9527209525716026,0.9232603449710098,0.9086203404533175,0.9038325655994977,0.8334784674204565,0.8439496787723479
2001-08,130.5,20.35967741935484,80.59974449081372,0.9829044991278617,0.7490986433656877,0.6828802896815016,0.8023759377329543,0.9894512567852122,0.9491359592797957,0.9138563430727347,0.8726422385187929,0.9586884494523955,0.9527209525716026,0.9232603449710098,0.8922515444040527,0.9038325655994977,0.8334784674204565,0.8439496787723479,0.8462410817407992
2001-09,44.3,18.97333333333334,72.956241919705,0.7490986433656877,0.6828802896815016,0.8023759377329543,0.8509502456417666,0.9491359592797957,0.9138563430727347,0.8726422385187929,0.6474568130966276,0.9527209525716026,0.9232603449710098,0.8922515444040527,0.8679242970730705,0.8334784674204565,0.8439496787723479,0.8462410817407992,0.8523992216726737
2001-10,11.6,14.79516129032258,51.58712143051194,0.6828802896815016,0.8023759377329543,0.8509502456417666,1.032937246760368,0.9138563430727347,0.8726422385187929,0.6474568130966276,0.7893683785357212,0.9232603449710098,0.8922515444040527,0.8679242970730705,0.9111435013059683,0.8439496787723479,0.8462410817407992,0.8523992216726737,0.8862077531821997
