Date,Precipitation,Tmean,PET,SPEI-1,SPEI-1_lead30,SPEI-1_lead60,SPEI-1_lead90,SPEI-6,SPEI-6_lead30,SPEI-6_lead60,SPEI-6_lead90,SPEI-9,SPEI-9_lead30,SPEI-9_lead60,SPEI-9_lead90,SPEI-12,SPEI-12_lead30,SPEI-12_lead60,SPEI-12_lead90
2001-01,4.0,12.44193548387097,94.48160375708984,0.8765797937118203,0.8885967674303509,0.8109748992873029,0.7043006490457082,,,,,,,,,,,,
2001-02,30.4,16.18928571428571,86.89794610690109,0.8885967674303509,0.8109748992873029,0.7043006490457082,0.9498005520274843,,,,,,,,,,,,
2001-03,4.2,19.95,92.07561451352751,0.8109748992873029,0.7043006490457082,0.9498005520274843,1.104117610373482,,,,0.9837841579099035,,,,,,,,
2001-04,8.4,25.24666666666667,109.8386312035898,0.7043006490457082,0.9498005520274843,1.104117610373482,1.081151152387221,,,0.9837841579099035,1.019694627540506,,,,,,,,
2001-05,201.9,26.44032258064516,115.2548174125475,0.9498005520274843,1.104117610373482,1.081151152387221,1.011030887929829,,0.9837841579099035,1.019694627540506,1.034161257318337,,,,,,,,
2001-06,533.3,26.56166666666667,115.9002062975793,1.104117610373482,1.081151152387221,1.011030887929829,0.8420382551567819,0.9837841579099035,1.019694627540506,1.034161257318337,1.035824322903055,,,,0.9187824007792393,,,,
2001-07,476.1,27.2516129032258,120.4694318557081,1.081151152387221,1.011030887929829,0.8420382551567819,0.8591896598304306,1.019694627540506,1.034161257318337,1.035824322903055,1.042269284342154,,,0.9187824007792393,0.9179007893335064,,,,
2001-08,310.5,27.24193548387097,121.1227346187071,1.011030887929829,0.8420382551567819,0.8591896598304306,0.830236260600467,1.034161257318337,1.035824322903055,1.042269284342154,1.033070360015687,,0.9187824007792393,0.9179007893335064,0.9150250779682149,,,,
2001-09,88.3,26.20166666666666,112.9206201671601,0.8420382551567819,0.8591896598304306,0.830236260600467,0.8622523856271417,1.035824322903055,1.042269284342154,1.033070360015687,0.9918828606230585,0.9187824007792393,0.9179007893335064,0.9150250779682149,0.9172468340449699,,,,0.9031916863192443
2001-10,65.0,22.81935483870968,82.78104402123235,0.8591896598304306,0.830236260600467,0.8622523856271417,0.9215734970687529,1.042269284342154,1.033070360015687,0.9918828606230585,0.9531334290504526,0.9179007893335064,0.9150250779682149,0.9172468340449699,0.92561617649086,,,0.9031916863192443,0.9068122375181794
2001-11,0.0,18.145,46.40459570640783,0.830236260600467,0.8622523856271417,0.9215734970687529,0.945997599691544,1.033070360015687,0.9918828606230585,0.9531334290504526,0.9367369192194921,0.9150250779682149,0.9172468340449699,0.92561617649086,0.9253275667006342,,0.9031916863192443,0.9068122375181794,0.9117770113069464
2001-12,0.0,14.15,23.50020344718122,0.8622523856271417,0.9215734970687529,0.945997599691544,0.8496825333546638,0.9918828606230585,0.9531334290504526,0.9367369192194921,0.9376762688059217,0.9172468340449699,0.92561617649086,0.9253275667006342,0.8969758273650859,0.9031916863192443,0.9068122375181794,0.9117770113069464,0.9137459642398945
2002-01,82.1,12.25655737704918,16.13910118347508,0.9215734970687529,0.945997599691544,0.8496825333546638,0.8976720564967334,0.9531334290504526,0.9367369192194921,0.9376762688059217,0.9432524251790741,0.92561617649086,0.9253275667006342,0.8969758273650859,0.8705489251398524,0.9068122375181794,0.9117770113069464,0.9137459642398945,0.9221296013232061
2002-02,106.4,12.26864754098361,16.86840362281726,0.945997599691544,0.8496825333546638,0.8976720564967334,0.9995013804291593,0.9367369192194921,0.9376762688059217,0.9432524251790741,0.971077821997633,0.9253275667006342,0.8969758273650859,0.8705489251398524,0.8685943488191232,0.9117770113069464,0.9137459642398945,0.9221296013232061,0.9274172602349423
2002-03,16.2,12.28073770491803,18.36979120529524,0.8496825333546638,0.8976720564967334,0.9995013804291593,0.9759330344798677,0.9376762688059217,0.9432524251790741,0.971077821997633,0.9870357773046511,0.8969758273650859,0.8705489251398524,0.8685943488191232,0.8812575397053211,0.9137459642398945,0.9221296013232061,0.9274172602349423,0.9054319710231925
2002-04,55.5,12.29323770491803,21.18424101739253,0.8976720564967334,0.9995013804291593,0.9759330344798677,1.004645446283459,0.9432524251790741,0.971077821997633,0.9870357773046511,1.00045327345222,0.8705489251398524,0.8685943488191232,0.8812575397053211,0.895391018086695,0.9221296013232061,0.9274172602349423,0.9054319710231925,0.8901178057869791
2002-05,193.2,12.30573770491803,24.47486421310465,0.9995013804291593,0.9759330344798677,1.004645446283459,1.136546007093364,0.971077821997633,0.9870357773046511,1.00045327345222,1.042067234443566,0.8685943488191232,0.8812575397053211,0.895391018086695,0.9316329499299104,0.9274172602349423,0.9054319710231925,0.8901178057869791,0.9191306218955734
2002-06,152.5,12.31823770491803,27.98662686266525,0.9759330344798677,1.004645446283459,1.136546007093364,0.9642651368105092,0.9870357773046511,1.00045327345222,1.042067234443566,1.051147442463642,0.8812575397053211,0.895391018086695,0.9316329499299104,0.9375819402156956,0.9054319710231925,0.8901178057869791,0.9191306218955734,0.9279398438447145
2002-07,202.6,12.33073770491803,31.91359450215589,1.004645446283459,1.136546007093364,0.9642651368105092,0.8471331590093074,1.00045327345222,1.042067234443566,1.051147442463642,1.047987019003827,0.895391018086695,0.9316329499299104,0.9375819402156956,0.9339705997901182,0.8901178057869791,0.9191306218955734,0.9279398438447145,0.9273229012175684
